centile,observations,WM-hypointensities,Right-Lateral-Ventricle,Right-Amygdala,CortexVol
0.05,576,549.2799933605643,2924.4790572799575,1444.5406759379775,381586.97750685026
0.05,197,540.7963245188763,2827.9763535939883,1348.8459191534557,431209.02521085617
0.05,627,535.7605966031177,3271.2204816758285,1408.1618609311192,453833.4664599579
0.05,658,538.4924697266254,3201.9873615664574,1401.4685108193428,456679.22147720994
0.05,256,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,753,835.1969905274342,2839.8584330795898,1282.1495458601808,379285.39204901614
0.05,157,540.7963245188763,2827.9763535939883,1348.8459191534557,431209.02521085617
0.05,308,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,850,425.8449266703504,3033.3789381806414,1387.6110185105415,429557.8778159458
0.05,336,254.67375417671735,3275.3757391612003,1447.0596909213061,465092.41419451433
0.05,1056,440.40857302836037,3191.761925875511,1557.4653442596514,493750.4799425962
0.05,971,784.6559573950079,3074.867776992105,1474.409855872792,481846.7386736183
0.05,20,1026.9142090645569,3016.448677005631,1329.935706172673,457293.95875846036
0.05,260,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,873,996.6699863590759,2945.6663007154884,1270.8505792749777,385252.6072113878
0.05,310,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,341,243.01641674223265,2988.9167858598807,1226.3593432137513,422079.35388262523
0.05,830,526.3087808352416,2971.07527175642,1244.3754661154233,378206.53577824915
0.05,107,794.6958171805956,3273.1615337809026,1584.862923833361,434982.8375995718
0.05,123,871.3398341885004,3339.656070860607,1550.7663122988752,421228.9002312118
0.05,463,756.1578652051953,2519.737891866787,1399.297447524133,404183.0213111285
0.05,254,635.8613307348131,3002.391159337911,1497.3960048792437,476157.8374029109
0.05,901,667.5810992055485,2834.0167436088477,1333.18569742155,440903.9293637582
0.05,179,635.0385321625886,3009.0444407297105,1502.1849029766968,472858.32637883903
0.05,700,487.03821063486424,3738.8835510381487,1434.2351753694631,409128.3419571184
0.05,261,635.0536860718947,2992.053009250095,1503.629926215995,464147.5323357597
0.05,1065,442.55125629870656,3178.0704565205588,1554.35137288983,485556.8837510381
0.05,342,241.4053552194998,2953.0401565422117,1294.7946930281169,429195.07675726665
0.05,36,1074.2313276987152,2994.33976022078,1013.7513894837098,354847.62885335425
0.05,620,540.1312487154103,3216.9949929437416,1396.296280181039,455966.7319300827
0.05,210,540.5442432350615,2822.198802289489,1351.2507853042073,430727.40161976515
0.05,779,494.20715887021385,2883.8890650986614,1373.8308521624533,420998.3414547668
0.05,128,636.9328001801262,2986.349270762517,1489.5049326358458,479563.22247537295
0.05,737,604.6300132941017,3362.5967670572613,1369.812699780327,416663.46939750225
0.05,877,987.3999085745827,2990.7519111400397,1287.684602152514,384946.7769127784
0.05,534,840.2650742481368,2644.3398029545824,1558.561145875873,433952.01097838726
0.05,895,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,663,354.4479678037976,2834.227944766422,1370.2260401062683,443777.4582496156
0.05,475,754.7738628653634,2504.3237249741874,1405.6103434421882,405679.08446048666
0.05,1031,617.1539747856871,3130.6784764076365,1578.3747077793428,461612.6408278714
0.05,445,757.2218617558609,2514.100117480888,1392.9739973218925,403011.925812381
0.05,7,1013.2867089844179,3044.791509799254,1347.5702557687323,451157.81168942055
0.05,278,636.2318041343598,2980.963784226953,1501.3411469839737,461705.43410156504
0.05,836,585.624008881922,3132.398323450532,1554.2377288242217,476035.048878966
0.05,962,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,890,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,969,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,450,840.2650742481368,2644.3398029545824,1558.561145875873,433952.01097838726
0.05,631,416.28477339583515,2895.4332473734703,1153.3027125163217,408532.6362912178
0.05,601,439.2997832860218,3056.8276095159586,1545.0209469403312,512782.05502403097
0.05,651,354.7713289425966,2818.339421053314,1369.0402454236055,440673.1129246678
0.05,551,519.1307641954256,2925.059583735043,1453.5904082491666,381056.13286743104
0.05,578,568.1225086829536,2824.1839625009,1482.4989923627886,407209.21318545117
0.05,306,636.9328001801262,2986.349270762517,1489.5049326358458,479563.22247537295
0.05,420,763.4732065199728,2458.950317183584,1387.9220461601424,403832.69757482817
0.05,202,636.2318041343598,2980.963784226953,1501.3411469839737,461705.43410156504
0.05,1,1024.7208558784591,3024.0474630999856,1333.3020099401506,456731.7161509361
0.05,899,666.715192677214,2832.281985578704,1335.6167490462612,439893.18082418933
0.05,673,619.7984116957014,3238.1673132882847,1507.5176634006357,456049.75060623605
0.05,1037,604.4078521998017,3117.863040735384,1577.1049177339821,463977.8716602115
0.05,697,598.214032368739,3378.509584364116,1375.9250381665806,415720.9566474156
0.05,623,481.09208300581156,5520.3635810773985,1440.0475853900805,426558.34452566854
0.05,913,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,891,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,441,840.7118609311572,2659.8031354495697,1557.3625904414507,438181.49907338945
0.05,208,635.0385321625886,3009.0444407297105,1502.1849029766968,472858.32637883903
0.05,1041,582.1408606677585,3107.2237692535946,1576.0102844911344,470102.90948854375
0.05,815,590.7763501133193,2936.180624572925,1491.900183980788,524361.659000714
0.05,325,254.67375417671735,3275.3757391612003,1447.0596909213061,465092.41419451433
0.05,190,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,481,756.1578652051953,2519.737891866787,1399.297447524133,404183.0213111285
0.05,427,840.2650742481368,2644.3398029545824,1558.561145875873,433952.01097838726
0.05,479,757.2218617558609,2514.100117480888,1392.9739973218925,403011.925812381
0.05,589,354.75688472313885,2835.636602863413,1367.7906979373333,445316.85372418014
0.05,81,601.4673882200276,3437.2381003219907,1236.8500117808003,398602.5728541968
0.05,231,634.5321881697134,3001.817389846731,1504.812182742931,466826.17470119544
0.05,683,435.1498875703595,3077.059099941146,1465.7012076216192,434032.8881575311
0.05,401,755.1946890362946,2493.486305660448,1404.3834132098298,405660.69419957936
0.05,992,599.619489164262,2985.9570638826244,1299.667496909905,436096.99398623116
0.05,434,755.1946890362946,2493.486305660448,1404.3834132098298,405660.69419957936
0.05,805,585.3753728035597,3135.039567741599,1554.6405360330987,477816.5110094226
0.05,30,690.8600568997832,2809.883134724629,1178.593647918291,368871.37738167733
0.05,641,333.5392721049807,3050.5255973985554,1318.0468365898878,401912.0278834956
0.05,223,540.7963245188763,2827.9763535939883,1348.8459191534557,431209.02521085617
0.05,897,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,943,667.5810992055485,2834.0167436088477,1333.18569742155,440903.9293637582
0.05,869,987.3999085745827,2990.7519111400397,1287.684602152514,384946.7769127784
0.05,472,756.1578652051953,2519.737891866787,1399.297447524133,404183.0213111285
0.05,347,259.8039707688156,3325.8600080788538,1395.9987258838694,460321.4716135491
0.05,1030,577.8592572027276,3108.5108659130756,1576.3844549398664,472092.4730214137
0.05,725,439.05365448798426,3040.312731581598,1258.0480073167741,383441.6258559634
0.05,493,840.7118609311572,2659.8031354495697,1557.3625904414507,438181.49907338945
0.05,528,757.2218617558609,2514.100117480888,1392.9739973218925,403011.925812381
0.05,140,636.2318041343598,2980.963784226953,1501.3411469839737,461705.43410156504
0.05,675,619.7984116957014,3238.1673132882847,1507.5176634006357,456049.75060623605
0.05,373,862.514730078048,2615.9778235060535,1549.2588530349994,424260.8909021117
0.05,612,443.1564864771964,4280.628595575524,1468.8554727813298,440757.3091702899
0.05,810,494.65568031391484,2824.5567528588517,1353.236883423947,419294.7731350883
0.05,1006,609.9855190425221,2989.1939471450287,1274.0843349634474,432511.63033889857
0.05,460,840.7118609311572,2659.8031354495697,1557.3625904414507,438181.49907338945
0.05,570,534.5864440191805,2924.3333121844244,1449.191266248227,381312.9604796477
0.05,283,541.2798091097645,2827.2165679478567,1344.079944593024,431485.8239376548
0.05,652,1011.9799536578498,3964.7882444212764,1152.4633281574222,358683.76418490143
0.05,685,519.9583555977331,3342.2200246048405,1632.5067218425997,477304.12894592225
0.05,950,785.1853453200619,3073.0576256365507,1473.1092367805559,478244.64494577004
0.05,406,754.8512074185056,2513.3535709073,1405.3303785363717,405466.2674691963
0.05,26,687.7913311645959,2803.148435210099,1187.0850663774747,370844.50089664233
0.05,629,340.7332166047356,3019.485424043111,1305.2648526483888,402503.5538197818
0.05,397,841.7923612094257,2655.3674833695536,1553.7366538427148,439438.90620906674
0.05,829,595.9770822865446,2419.951161447519,1250.5607129235898,483338.8375426972
0.05,72,509.73588229099187,2914.4659736912367,1244.9729271648964,406893.274037913
0.05,839,585.7851098337349,3136.6264723333934,1552.1414080937511,497569.71657682455
0.05,944,784.6559573950079,3074.867776992105,1474.409855872792,481846.7386736183
0.05,132,636.2318041343598,2980.963784226953,1501.3411469839737,461705.43410156504
0.05,979,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,785,641.4300398282705,3300.4709758256313,1481.8679464763914,420648.24833317415
0.05,904,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,1077,371.37297573200635,2937.47978170942,1408.4128217617563,443504.8334366486
0.05,65,629.0831730391382,3133.957427908779,1328.9832839698552,429898.0380699791
0.05,418,754.8512074185056,2513.3535709073,1405.3303785363717,405466.2674691963
0.05,916,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,1073,371.00936323599785,2957.2133724119267,1409.2776723634208,446861.13714776444
0.05,878,992.3531157297875,2954.8980663063844,1277.5787617899296,385502.6333022719
0.05,560,679.2635283834322,3247.9230551400797,1683.4027510270041,405904.6442722401
0.05,200,540.5442432350615,2822.198802289489,1351.2507853042073,430727.40161976515
0.05,257,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,376,841.7923612094257,2655.3674833695536,1553.7366538427148,439438.90620906674
0.05,789,494.08412567949995,2886.468197989073,1392.7857978283753,415726.4049612501
0.05,775,593.7202367691439,2572.145841857515,1342.2588514944218,507027.60819286294
0.05,250,540.5442432350615,2822.198802289489,1351.2507853042073,430727.40161976515
0.05,665,609.8512337423699,3231.9834043237015,1516.594086292464,475254.6696543667
0.05,52,842.743097401022,3378.9982996692015,1268.4627919444779,356413.73145776405
0.05,687,435.0378444118714,3083.437159976696,1465.4379948615408,434783.49751286354
0.05,739,304.389616071487,3349.599682327089,1369.5756008599228,373797.05438030756
0.05,162,540.5442432350615,2822.198802289489,1351.2507853042073,430727.40161976515
0.05,1075,447.0532731475431,3171.1654916492953,1551.299925437163,479594.9618066113
0.05,860,596.4990888831527,3551.451226507571,1425.345990253182,440286.6014061536
0.05,1014,737.2585901214655,2667.985651453342,1043.0984931860198,401324.93367411813
0.05,500,840.7118609311572,2659.8031354495697,1557.3625904414507,438181.49907338945
0.05,403,840.0469597458539,2658.306711989458,1559.068747284975,436813.4102858134
0.05,218,541.8927595969767,2818.1508404684155,1336.635312905853,431491.54299415887
0.05,196,546.417398776141,2761.880475598329,1336.1223710345405,426689.82732179965
0.05,581,406.55944761926963,2908.5173051622223,1173.2453312667349,406743.372343199
0.05,53,687.7913311645959,2803.148435210099,1187.0850663774747,370844.50089664233
0.05,782,542.0348345042738,2879.3079106393066,1287.7625886959931,397640.72898668057
0.05,135,541.2798091097645,2827.2165679478567,1344.079944593024,431485.8239376548
0.05,841,514.1249338295986,3403.5443749259184,1509.0407260129239,467699.3081131386
0.05,650,535.7605966031177,3271.2204816758285,1408.1618609311192,453833.4664599579
0.05,467,754.7738628653634,2504.3237249741874,1405.6103434421882,405679.08446048666
0.05,146,541.1529850593039,2798.686327849634,1350.0348528347556,429342.8937110483
0.05,547,843.2172527801691,2643.457012967523,1547.6483179038069,440499.97245805775
0.05,38,817.2414993916335,2977.807786764013,1259.1331230067274,405234.24977889506
0.05,152,541.2798091097645,2827.2165679478567,1344.079944593024,431485.8239376548
0.05,986,582.6143361376843,3042.0710516031663,1341.111790147947,459765.8849164358
0.05,915,784.6559573950079,3074.867776992105,1474.409855872792,481846.7386736183
0.05,648,538.4924697266254,3201.9873615664574,1401.4685108193428,456679.22147720994
0.05,645,461.83159876705076,3735.752178525223,1475.803611111033,446155.32751709555
0.05,903,785.063931248695,3072.9026527743217,1474.0531108808518,485848.32110958046
0.05,888,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,258,540.5442432350615,2822.198802289489,1351.2507853042073,430727.40161976515
0.05,477,754.7738628653634,2504.3237249741874,1405.6103434421882,405679.08446048666
0.05,268,635.0536860718947,2992.053009250095,1503.629926215995,464147.5323357597
0.05,323,634.56173320516,3008.177833086626,1504.4822424043903,469735.3733274654
0.05,322,541.1529850593039,2798.686327849634,1350.0348528347556,429342.8937110483
0.05,599,535.6069991430425,3187.9427014435178,1410.4908583085444,457403.7009654659
0.05,1024,737.2585901214655,2667.985651453342,1043.0984931860198,401324.93367411813
0.05,506,756.1578652051953,2519.737891866787,1399.297447524133,404183.0213111285
0.05,1022,850.7500460614643,2909.426584214588,1115.7351582178737,432911.24465355417
0.05,14,1105.6633881358543,3018.356075689639,1241.586663669168,434350.05149732874
0.05,792,494.6189157690445,2834.94083980552,1356.729844194504,419680.6263856191
0.05,75,600.5549635482328,3154.520439260992,1416.272460048261,446915.3770717665
0.05,689,522.9893208395629,3344.7771830754955,1632.7834077062314,463445.71248357825
0.05,630,530.8442126050913,3294.476785863053,1420.0846878174439,453107.35311551054
0.05,1059,374.5616392624719,2903.6365125873162,1397.9681111826048,438925.08503978606
0.05,606,474.3062976949333,3092.6914824891956,1526.388918862536,467151.94512331666
0.05,997,604.6212757437709,2986.7552590346177,1287.524969007431,434286.1095927295
0.05,723,480.503055162226,3022.7183595162514,1201.6200769366774,386727.5493665279
0.05,770,661.512183101258,3264.9476324722755,1468.0207516410062,423461.4383734721
0.05,920,666.5134779164935,2825.6532828791665,1335.9484554451315,438796.76097649685
0.05,540,839.8722017920079,2652.5738359834168,1559.327877703463,435391.22606818855
0.05,274,541.2798091097645,2827.2165679478567,1344.079944593024,431485.8239376548
0.05,702,415.39649491087283,3050.4041041101827,1287.4303324850262,382758.99514353735
0.05,546,755.3405259555751,2519.009992563583,1403.31440899959,404983.0968774684
0.05,409,760.3226251653664,2464.4374057232594,1393.5167850867522,404512.69158830645
0.05,416,839.8722017920079,2652.5738359834168,1559.327877703463,435391.22606818855
0.05,87,410.6213568265182,3134.4292484122916,1488.057709224187,465490.90609260875
0.05,766,588.7822827850796,3054.46679945377,1528.1640637549294,517067.2143393996
0.05,694,519.9583555977331,3342.2200246048405,1632.5067218425997,477304.12894592225
0.05,383,754.8512074185056,2513.3535709073,1405.3303785363717,405466.2674691963
0.05,204,635.0536860718947,2992.053009250095,1503.629926215995,464147.5323357597
0.05,398,840.7118609311572,2659.8031354495697,1557.3625904414507,438181.49907338945
0.05,838,585.319346375227,3135.720069238723,1554.7364627311174,478313.93973711226
